Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
-----------------------------------------------
                0.00    0.00    2493/2493        main [6]
[110]    0.0    0.00    0.00    2493         Model::nfaces() [110]
                0.00    0.00    2493/2559        std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [109]
-----------------------------------------------
                0.00    0.00    2492/2492        main [6]
[111]    0.0    0.00    0.00    2492         Vec3<float>::normalize(float) [111]
                0.00    0.00    2492/2492        Vec3<float>::norm() const [115]
                0.00    0.00    2492/2492        Vec3<float>::operator*(float) const [118]
-----------------------------------------------
                0.00    0.00    2492/2492        main [6]
[112]    0.0    0.00    0.00    2492         Model::face(int) [112]
                0.00    0.00    2492/2492        std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [125]
                0.00    0.00    2492/4984        std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [90]
-----------------------------------------------
                0.00    0.00    2492/2492        _ZNSt16allocator_traitsISaISt6vectorIiSaIiEEEE12_S_constructIS2_IRKS2_EEENSt9enable_ifIXsrNS4_18__construct_helperIT_IDpT0_EEE5valueEvE4typeERS3_PSA_DpOSB_ [122]
[113]    0.0    0.00    0.00    2492         _ZN9__gnu_cxx13new_allocatorISt6vectorIiSaIiEEE9constructIS3_IRKS3_EEEvPT_DpOT0_ [113]
                0.00    0.00    2492/7489        std::vector<int, std::allocator<int> > const& std::forward<std::vector<int, std::allocator<int> > const&>(std::remove_reference<std::vector<int, std::allocator<int> > const&>::type&) [58]
                0.00    0.00    2492/17368       operator new(unsigned long, void*) [24]
                0.00    0.00    2492/4984        std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [90]
-----------------------------------------------
                0.00    0.00    2492/2492        std::allocator<int>::allocator() [119]
[114]    0.0    0.00    0.00    2492         __gnu_cxx::new_allocator<int>::new_allocator() [114]
-----------------------------------------------
                0.00    0.00    2492/2492        Vec3<float>::normalize(float) [111]
[115]    0.0    0.00    0.00    2492         Vec3<float>::norm() const [115]
                0.00    0.00    2492/2492        std::sqrt(float) [127]
-----------------------------------------------
                0.00    0.00    2492/2492        main [6]
[116]    0.0    0.00    0.00    2492         Vec3<float>::operator^(Vec3<float> const&) const [116]
                0.00    0.00    2492/9969        Vec3<float>::Vec3(float, float, float) [45]
-----------------------------------------------
                0.00    0.00    2492/2492        main [6]
[117]    0.0    0.00    0.00    2492         Vec3<float>::operator*(Vec3<float> const&) const [117]
-----------------------------------------------
                0.00    0.00    2492/2492        Vec3<float>::normalize(float) [111]
[118]    0.0    0.00    0.00    2492         Vec3<float>::operator*(float) const [118]
                0.00    0.00    2492/9969        Vec3<float>::Vec3(float, float, float) [45]
-----------------------------------------------
                0.00    0.00    2492/2492        std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [120]
[119]    0.0    0.00    0.00    2492         std::allocator<int>::allocator() [119]
                0.00    0.00    2492/2492        __gnu_cxx::new_allocator<int>::new_allocator() [114]
-----------------------------------------------
                0.00    0.00    2492/2492        std::_Vector_base<int, std::allocator<int> >::_Vector_base() [121]
[120]    0.0    0.00    0.00    2492         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [120]
                0.00    0.00    2492/2492        std::allocator<int>::allocator() [119]
-----------------------------------------------
                0.00    0.00    2492/2492        std::vector<int, std::allocator<int> >::vector() [126]
[121]    0.0    0.00    0.00    2492         std::_Vector_base<int, std::allocator<int> >::_Vector_base() [121]
                0.00    0.00    2492/2492        std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [120]
-----------------------------------------------
                0.00    0.00    2492/2492        decltype (_S_construct({parm#1}, {parm#2}, (forward<std::vector<int, std::allocator<int> > const&>)({parm#3}))) std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [123]
[122]    0.0    0.00    0.00    2492         _ZNSt16allocator_traitsISaISt6vectorIiSaIiEEEE12_S_constructIS2_IRKS2_EEENSt9enable_ifIXsrNS4_18__construct_helperIT_IDpT0_EEE5valueEvE4typeERS3_PSA_DpOSB_ [122]
                0.00    0.00    2492/7489        std::vector<int, std::allocator<int> > const& std::forward<std::vector<int, std::allocator<int> > const&>(std::remove_reference<std::vector<int, std::allocator<int> > const&>::type&) [58]
                0.00    0.00    2492/2492        _ZN9__gnu_cxx13new_allocatorISt6vectorIiSaIiEEE9constructIS3_IRKS3_EEEvPT_DpOT0_ [113]
-----------------------------------------------
                0.00    0.00      13/2492        void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_emplace_back_aux<std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> > const&) [170]
                0.00    0.00    2479/2492        std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::push_back(std::vector<int, std::allocator<int> > const&) [124]
[123]    0.0    0.00    0.00    2492         decltype (_S_construct({parm#1}, {parm#2}, (forward<std::vector<int, std::allocator<int> > const&>)({parm#3}))) std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [123]
                0.00    0.00    2492/7489        std::vector<int, std::allocator<int> > const& std::forward<std::vector<int, std::allocator<int> > const&>(std::remove_reference<std::vector<int, std::allocator<int> > const&>::type&) [58]
                0.00    0.00    2492/2492        _ZNSt16allocator_traitsISaISt6vectorIiSaIiEEEE12_S_constructIS2_IRKS2_EEENSt9enable_ifIXsrNS4_18__construct_helperIT_IDpT0_EEE5valueEvE4typeERS3_PSA_DpOSB_ [122]
-----------------------------------------------
                0.00    0.00    2492/2492        Model::Model(char const*) [191]
[124]    0.0    0.00    0.00    2492         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::push_back(std::vector<int, std::allocator<int> > const&) [124]
                0.00    0.00    2479/2492        decltype (_S_construct({parm#1}, {parm#2}, (forward<std::vector<int, std::allocator<int> > const&>)({parm#3}))) std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [123]
                0.00    0.00      13/13          void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_emplace_back_aux<std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> > const&) [170]
-----------------------------------------------
                0.00    0.00    2492/2492        Model::face(int) [112]
[125]    0.0    0.00    0.00    2492         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [125]
-----------------------------------------------
                0.00    0.00    2492/2492        Model::Model(char const*) [191]
[126]    0.0    0.00    0.00    2492         std::vector<int, std::allocator<int> >::vector() [126]
                0.00    0.00    2492/2492        std::_Vector_base<int, std::allocator<int> >::_Vector_base() [121]
-----------------------------------------------
                0.00    0.00    2492/2492        Vec3<float>::norm() const [115]
[127]    0.0    0.00    0.00    2492         std::sqrt(float) [127]
-----------------------------------------------
                0.00    0.00    2059/2059        bool std::operator!=<Vec3<float>*>(std::move_iterator<Vec3<float>*> const&, std::move_iterator<Vec3<float>*> const&) [129]
[128]    0.0    0.00    0.00    2059         bool std::operator==<Vec3<float>*>(std::move_iterator<Vec3<float>*> const&, std::move_iterator<Vec3<float>*> const&) [128]
                0.00    0.00    4118/4118        std::move_iterator<Vec3<float>*>::base() const [96]
-----------------------------------------------
                0.00    0.00    2059/2059        Vec3<float>* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<Vec3<float>*>, Vec3<float>*>(std::move_iterator<Vec3<float>*>, std::move_iterator<Vec3<float>*>, Vec3<float>*) [180]
[129]    0.0    0.00    0.00    2059         bool std::operator!=<Vec3<float>*>(std::move_iterator<Vec3<float>*> const&, std::move_iterator<Vec3<float>*> const&) [129]
                0.00    0.00    2059/2059        bool std::operator==<Vec3<float>*>(std::move_iterator<Vec3<float>*> const&, std::move_iterator<Vec3<float>*> const&) [128]
-----------------------------------------------
                0.00    0.00    2047/2047        Vec3<float>* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<Vec3<float>*>, Vec3<float>*>(std::move_iterator<Vec3<float>*>, std::move_iterator<Vec3<float>*>, Vec3<float>*) [180]
[130]    0.0    0.00    0.00    2047         std::move_iterator<Vec3<float>*>::operator*() const [130]
                0.00    0.00    2047/2047        std::remove_reference<Vec3<float>&>::type&& std::move<Vec3<float>&>(Vec3<float>&) [134]
-----------------------------------------------
                0.00    0.00    2047/2047        Vec3<float>* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<Vec3<float>*>, Vec3<float>*>(std::move_iterator<Vec3<float>*>, std::move_iterator<Vec3<float>*>, Vec3<float>*) [180]
[131]    0.0    0.00    0.00    2047         std::move_iterator<Vec3<float>*>::operator++() [131]
-----------------------------------------------
                0.00    0.00    2047/2047        Vec3<float>* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<Vec3<float>*>, Vec3<float>*>(std::move_iterator<Vec3<float>*>, std::move_iterator<Vec3<float>*>, Vec3<float>*) [180]
[132]    0.0    0.00    0.00    2047         void std::_Construct<Vec3<float>, Vec3<float> >(Vec3<float>*, Vec3<float>&&) [132]
                0.00    0.00    2047/2047        Vec3<float>&& std::forward<Vec3<float> >(std::remove_reference<Vec3<float> >::type&) [135]
                0.00    0.00    2047/17368       operator new(unsigned long, void*) [24]
-----------------------------------------------
                0.00    0.00    2047/2047        Vec3<float>* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<Vec3<float>*>, Vec3<float>*>(std::move_iterator<Vec3<float>*>, std::move_iterator<Vec3<float>*>, Vec3<float>*) [180]
[133]    0.0    0.00    0.00    2047         Vec3<float>* std::__addressof<Vec3<float> >(Vec3<float>&) [133]
-----------------------------------------------
                0.00    0.00    2047/2047        std::move_iterator<Vec3<float>*>::operator*() const [130]
[134]    0.0    0.00    0.00    2047         std::remove_reference<Vec3<float>&>::type&& std::move<Vec3<float>&>(Vec3<float>&) [134]
-----------------------------------------------
                0.00    0.00    2047/2047        void std::_Construct<Vec3<float>, Vec3<float> >(Vec3<float>*, Vec3<float>&&) [132]
[135]    0.0    0.00    0.00    2047         Vec3<float>&& std::forward<Vec3<float> >(std::remove_reference<Vec3<float> >::type&) [135]
-----------------------------------------------
                0.00    0.00       5/1846        __static_initialization_and_destruction_0(int, int) [188]
                0.00    0.00    1841/1846        main [6]
[136]    0.0    0.00    0.00    1846         TGAColor::TGAColor(unsigned char, unsigned char, unsigned char, unsigned char) [136]
-----------------------------------------------
                0.00    0.00    1841/1841        main [6]
[137]    0.0    0.00    0.00    1841         triangle(Vec2<int>, Vec2<int>, Vec2<int>, TGAImage&, TGAColor) [137]
                0.00    0.00  277086/277086      TGAColor::TGAColor(TGAColor const&) [8]
                0.00    0.00  277086/277086      TGAImage::set(int, int, TGAColor) [9]
                0.00    0.00   18158/18158       void std::swap<int>(int&, int&) [23]
                0.00    0.00    2761/2761        void std::swap<Vec2<int> >(Vec2<int>&, Vec2<int>&) [108]
-----------------------------------------------
                0.00    0.00    1258/1258        std::enable_if<std::allocator_traits<std::allocator<Vec3<float> > >::__construct_helper<Vec3<float>, Vec3<float> const&>::value, void>::type std::allocator_traits<std::allocator<Vec3<float> > >::_S_construct<Vec3<float>, Vec3<float> const&>(std::allocator<Vec3<float> >&, Vec3<float>*, Vec3<float> const&) [139]
[138]    0.0    0.00    0.00    1258         _ZN9__gnu_cxx13new_allocatorI4Vec3IfEE9constructIS2_IRKS2_EEEvPT_DpOT0_ [138]
                0.00    0.00    1258/3786        Vec3<float> const& std::forward<Vec3<float> const&>(std::remove_reference<Vec3<float> const&>::type&) [107]
                0.00    0.00    1258/17368       operator new(unsigned long, void*) [24]
-----------------------------------------------
                0.00    0.00    1258/1258        _ZNSt16allocator_traitsISaI4Vec3IfEEE9constructIS1_IRKS1_EEEDTcl12_S_constructfp_fp0_spcl7forwardIT0_Efp1_EEERS2_PT_DpOS7_ [140]
[139]    0.0    0.00    0.00    1258         std::enable_if<std::allocator_traits<std::allocator<Vec3<float> > >::__construct_helper<Vec3<float>, Vec3<float> const&>::value, void>::type std::allocator_traits<std::allocator<Vec3<float> > >::_S_construct<Vec3<float>, Vec3<float> const&>(std::allocator<Vec3<float> >&, Vec3<float>*, Vec3<float> const&) [139]
                0.00    0.00    1258/3786        Vec3<float> const& std::forward<Vec3<float> const&>(std::remove_reference<Vec3<float> const&>::type&) [107]
                0.00    0.00    1258/1258        _ZN9__gnu_cxx13new_allocatorI4Vec3IfEE9constructIS2_IRKS2_EEEvPT_DpOT0_ [138]
-----------------------------------------------
                0.00    0.00      12/1258        void std::vector<Vec3<float>, std::allocator<Vec3<float> > >::_M_emplace_back_aux<Vec3<float> const&>(Vec3<float> const&) [181]
                0.00    0.00    1246/1258        std::vector<Vec3<float>, std::allocator<Vec3<float> > >::push_back(Vec3<float> const&) [141]
[140]    0.0    0.00    0.00    1258         _ZNSt16allocator_traitsISaI4Vec3IfEEE9constructIS1_IRKS1_EEEDTcl12_S_constructfp_fp0_spcl7forwardIT0_Efp1_EEERS2_PT_DpOS7_ [140]
                0.00    0.00    1258/3786        Vec3<float> const& std::forward<Vec3<float> const&>(std::remove_reference<Vec3<float> const&>::type&) [107]
                0.00    0.00    1258/1258        std::enable_if<std::allocator_traits<std::allocator<Vec3<float> > >::__construct_helper<Vec3<float>, Vec3<float> const&>::value, void>::type std::allocator_traits<std::allocator<Vec3<float> > >::_S_construct<Vec3<float>, Vec3<float> const&>(std::allocator<Vec3<float> >&, Vec3<float>*, Vec3<float> const&) [139]
-----------------------------------------------
                0.00    0.00    1258/1258        Model::Model(char const*) [191]
[141]    0.0    0.00    0.00    1258         std::vector<Vec3<float>, std::allocator<Vec3<float> > >::push_back(Vec3<float> const&) [141]
                0.00    0.00    1246/1258        _ZNSt16allocator_traitsISaI4Vec3IfEEE9constructIS1_IRKS1_EEEDTcl12_S_constructfp_fp0_spcl7forwardIT0_Efp1_EEERS2_PT_DpOS7_ [140]
                0.00    0.00      12/12          void std::vector<Vec3<float>, std::allocator<Vec3<float> > >::_M_emplace_back_aux<Vec3<float> const&>(Vec3<float> const&) [181]
-----------------------------------------------
                0.00    0.00       1/61          Model::Model(char const*) [191]
                0.00    0.00      12/61          void std::vector<Vec3<float>, std::allocator<Vec3<float> > >::_M_emplace_back_aux<Vec3<float> const&>(Vec3<float> const&) [181]
                0.00    0.00      48/61          std::vector<Vec3<float>, std::allocator<Vec3<float> > >::_M_check_len(unsigned long, char const*) const [178]
[142]    0.0    0.00    0.00      61         std::vector<Vec3<float>, std::allocator<Vec3<float> > >::size() const [142]
-----------------------------------------------
                0.00    0.00      13/39          __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::allocate(unsigned long, void const*) [164]
                0.00    0.00      26/39          std::enable_if<std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::__maxsize_helper<std::allocator<std::vector<int, std::allocator<int> > > const>::value, unsigned long>::type std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size<std::allocator<std::vector<int, std::allocator<int> > > const>(std::allocator<std::vector<int, std::allocator<int> > > const&) [149]
[143]    0.0    0.00    0.00      39         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::max_size() const [143]
-----------------------------------------------
                0.00    0.00      12/36          __gnu_cxx::new_allocator<Vec3<float> >::allocate(unsigned long, void const*) [177]
                0.00    0.00      24/36          std::enable_if<std::allocator_traits<std::allocator<Vec3<float> > >::__maxsize_helper<std::allocator<Vec3<float> > const>::value, unsigned long>::type std::allocator_traits<std::allocator<Vec3<float> > >::_S_max_size<std::allocator<Vec3<float> > const>(std::allocator<Vec3<float> > const&) [156]
[144]    0.0    0.00    0.00      36         __gnu_cxx::new_allocator<Vec3<float> >::max_size() const [144]
-----------------------------------------------
                0.00    0.00       1/27          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [217]
                0.00    0.00      26/27          void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_emplace_back_aux<std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> > const&) [170]
[145]    0.0    0.00    0.00      27         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [145]
-----------------------------------------------
                0.00    0.00      26/26          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::max_size() const [147]
[146]    0.0    0.00    0.00      26         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [146]
-----------------------------------------------
                0.00    0.00      26/26          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [165]
[147]    0.0    0.00    0.00      26         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::max_size() const [147]
                0.00    0.00      26/26          std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [150]
                0.00    0.00      26/26          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [146]
-----------------------------------------------
                0.00    0.00      26/26          std::move_iterator<std::vector<int, std::allocator<int> >*> std::__make_move_if_noexcept_iterator<std::vector<int, std::allocator<int> >*, std::move_iterator<std::vector<int, std::allocator<int> >*> >(std::vector<int, std::allocator<int> >*) [151]
[148]    0.0    0.00    0.00      26         std::move_iterator<std::vector<int, std::allocator<int> >*>::move_iterator(std::vector<int, std::allocator<int> >*) [148]
-----------------------------------------------
                0.00    0.00      26/26          std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [150]
[149]    0.0    0.00    0.00      26         std::enable_if<std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::__maxsize_helper<std::allocator<std::vector<int, std::allocator<int> > > const>::value, unsigned long>::type std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size<std::allocator<std::vector<int, std::allocator<int> > > const>(std::allocator<std::vector<int, std::allocator<int> > > const&) [149]
                0.00    0.00      26/39          __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::max_size() const [143]
-----------------------------------------------
                0.00    0.00      26/26          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::max_size() const [147]
[150]    0.0    0.00    0.00      26         std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [150]
                0.00    0.00      26/26          std::enable_if<std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::__maxsize_helper<std::allocator<std::vector<int, std::allocator<int> > > const>::value, unsigned long>::type std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size<std::allocator<std::vector<int, std::allocator<int> > > const>(std::allocator<std::vector<int, std::allocator<int> > > const&) [149]
-----------------------------------------------
                0.00    0.00      26/26          std::vector<int, std::allocator<int> >* std::__uninitialized_move_if_noexcept_a<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [173]
[151]    0.0    0.00    0.00      26         std::move_iterator<std::vector<int, std::allocator<int> >*> std::__make_move_if_noexcept_iterator<std::vector<int, std::allocator<int> >*, std::move_iterator<std::vector<int, std::allocator<int> >*> >(std::vector<int, std::allocator<int> >*) [151]
                0.00    0.00      26/26          std::move_iterator<std::vector<int, std::allocator<int> >*>::move_iterator(std::vector<int, std::allocator<int> >*) [148]
-----------------------------------------------
                0.00    0.00       1/25          std::vector<Vec3<float>, std::allocator<Vec3<float> > >::~vector() [215]
                0.00    0.00      24/25          void std::vector<Vec3<float>, std::allocator<Vec3<float> > >::_M_emplace_back_aux<Vec3<float> const&>(Vec3<float> const&) [181]
[152]    0.0    0.00    0.00      25         std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_M_get_Tp_allocator() [152]
-----------------------------------------------
                0.00    0.00      24/24          std::vector<Vec3<float>, std::allocator<Vec3<float> > >::max_size() const [154]
[153]    0.0    0.00    0.00      24         std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_M_get_Tp_allocator() const [153]
-----------------------------------------------
                0.00    0.00      24/24          std::vector<Vec3<float>, std::allocator<Vec3<float> > >::_M_check_len(unsigned long, char const*) const [178]
[154]    0.0    0.00    0.00      24         std::vector<Vec3<float>, std::allocator<Vec3<float> > >::max_size() const [154]
                0.00    0.00      24/24          std::allocator_traits<std::allocator<Vec3<float> > >::max_size(std::allocator<Vec3<float> > const&) [157]
                0.00    0.00      24/24          std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_M_get_Tp_allocator() const [153]
-----------------------------------------------
                0.00    0.00      24/24          std::move_iterator<Vec3<float>*> std::__make_move_if_noexcept_iterator<Vec3<float>*, std::move_iterator<Vec3<float>*> >(Vec3<float>*) [158]
[155]    0.0    0.00    0.00      24         std::move_iterator<Vec3<float>*>::move_iterator(Vec3<float>*) [155]
-----------------------------------------------
                0.00    0.00      24/24          std::allocator_traits<std::allocator<Vec3<float> > >::max_size(std::allocator<Vec3<float> > const&) [157]
[156]    0.0    0.00    0.00      24         std::enable_if<std::allocator_traits<std::allocator<Vec3<float> > >::__maxsize_helper<std::allocator<Vec3<float> > const>::value, unsigned long>::type std::allocator_traits<std::allocator<Vec3<float> > >::_S_max_size<std::allocator<Vec3<float> > const>(std::allocator<Vec3<float> > const&) [156]
                0.00    0.00      24/36          __gnu_cxx::new_allocator<Vec3<float> >::max_size() const [144]
-----------------------------------------------
                0.00    0.00      24/24          std::vector<Vec3<float>, std::allocator<Vec3<float> > >::max_size() const [154]
[157]    0.0    0.00    0.00      24         std::allocator_traits<std::allocator<Vec3<float> > >::max_size(std::allocator<Vec3<float> > const&) [157]
                0.00    0.00      24/24          std::enable_if<std::allocator_traits<std::allocator<Vec3<float> > >::__maxsize_helper<std::allocator<Vec3<float> > const>::value, unsigned long>::type std::allocator_traits<std::allocator<Vec3<float> > >::_S_max_size<std::allocator<Vec3<float> > const>(std::allocator<Vec3<float> > const&) [156]
-----------------------------------------------
                0.00    0.00      24/24          Vec3<float>* std::__uninitialized_move_if_noexcept_a<Vec3<float>*, Vec3<float>*, std::allocator<Vec3<float> > >(Vec3<float>*, Vec3<float>*, Vec3<float>*, std::allocator<Vec3<float> >&) [184]
[158]    0.0    0.00    0.00      24         std::move_iterator<Vec3<float>*> std::__make_move_if_noexcept_iterator<Vec3<float>*, std::move_iterator<Vec3<float>*> >(Vec3<float>*) [158]
                0.00    0.00      24/24          std::move_iterator<Vec3<float>*>::move_iterator(Vec3<float>*) [155]
-----------------------------------------------
                0.00    0.00      14/14          void std::_Destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [161]
[159]    0.0    0.00    0.00      14         void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [159]
                0.00    0.00    6587/10682       std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&) [44]
                0.00    0.00    6587/6587        void std::_Destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [78]
-----------------------------------------------
                0.00    0.00       1/14          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [213]
                0.00    0.00      13/14          void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_emplace_back_aux<std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> > const&) [170]
[160]    0.0    0.00    0.00      14         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [160]
                0.00    0.00      13/13          __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [163]
-----------------------------------------------
                0.00    0.00      14/14          void std::_Destroy<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [162]
[161]    0.0    0.00    0.00      14         void std::_Destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [161]
                0.00    0.00      14/14          void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [159]
-----------------------------------------------
                0.00    0.00       1/14          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [217]
                0.00    0.00      13/14          void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_emplace_back_aux<std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> > const&) [170]
[162]    0.0    0.00    0.00      14         void std::_Destroy<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [162]
                0.00    0.00      14/14          void std::_Destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [161]
-----------------------------------------------
                0.00    0.00      13/13          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [160]
[163]    0.0    0.00    0.00      13         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [163]
-----------------------------------------------
                0.00    0.00      13/13          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_allocate(unsigned long) [168]
[164]    0.0    0.00    0.00      13         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::allocate(unsigned long, void const*) [164]
                0.00    0.00      13/39          __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::max_size() const [143]
-----------------------------------------------
                0.00    0.00      13/13          void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_emplace_back_aux<std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> > const&) [170]
